in s,C2 in V
-1.731016E-04,4.34570E-01
-1.730984E-04,4.73633E-01
-1.730952E-04,4.63867E-01
-1.730920E-04,4.34570E-01
-1.730888E-04,4.34570E-01
-1.730856E-04,3.95508E-01
-1.730824E-04,4.15039E-01
-1.730792E-04,4.34570E-01
-1.730760E-04,4.63867E-01
-1.730728E-04,4.63867E-01
-1.730696E-04,4.24805E-01
-1.730664E-04,4.44336E-01
-1.730632E-04,4.34570E-01
-1.730600E-04,4.15039E-01
-1.730568E-04,4.15039E-01
-1.730536E-04,4.24805E-01
-1.730504E-04,4.34570E-01
-1.730472E-04,4.54102E-01
-1.730440E-04,4.34570E-01
-1.730408E-04,4.05273E-01
-1.730376E-04,4.24805E-01
-1.730344E-04,4.44336E-01
-1.730312E-04,4.24805E-01
-1.730280E-04,4.05273E-01
-1.730248E-04,4.34570E-01
-1.730216E-04,4.44336E-01
-1.730184E-04,4.34570E-01
-1.730152E-04,4.44336E-01
-1.730120E-04,4.63867E-01
-1.730088E-04,4.05273E-01
-1.730056E-04,4.24805E-01
-1.730024E-04,4.05273E-01
-1.729992E-04,4.24805E-01
-1.729960E-04,4.05273E-01
-1.729928E-04,4.24805E-01
-1.729896E-04,4.54102E-01
-1.729864E-04,4.63867E-01
-1.729832E-04,3.85742E-01
-1.729800E-04,4.44336E-01
-1.729768E-04,4.05273E-01
-1.729736E-04,4.15039E-01
-1.729704E-04,4.15039E-01
-1.729672E-04,4.24805E-01
-1.729640E-04,4.63867E-01
-1.729608E-04,4.15039E-01
-1.729576E-04,4.15039E-01
-1.729544E-04,4.24805E-01
-1.729512E-04,4.24805E-01
-1.729480E-04,4.34570E-01
-1.729448E-04,4.44336E-01
-1.729416E-04,4.44336E-01
-1.729384E-04,4.15039E-01
-1.729352E-04,4.24805E-01
-1.729320E-04,4.24805E-01
-1.729288E-04,4.34570E-01
-1.729256E-04,4.24805E-01
-1.729224E-04,4.15039E-01
-1.729192E-04,4.05273E-01
-1.729160E-04,4.24805E-01
-1.729128E-04,4.24805E-01
-1.729096E-04,4.05273E-01
-1.729064E-04,4.54102E-01
-1.729032E-04,4.15039E-01
-1.729000E-04,4.05273E-01
-1.728968E-04,4.34570E-01
-1.728936E-04,4.24805E-01
-1.728904E-04,4.34570E-01
-1.728872E-04,4.05273E-01
-1.728840E-04,4.54102E-01
-1.728808E-04,4.44336E-01
-1.728776E-04,4.83398E-01
-1.728744E-04,4.24805E-01
-1.728712E-04,4.34570E-01
-1.728680E-04,4.54102E-01
-1.728648E-04,3.95508E-01
-1.728616E-04,4.15039E-01
-1.728584E-04,3.95508E-01
-1.728552E-04,4.05273E-01
-1.728520E-04,4.34570E-01
-1.728488E-04,4.44336E-01
-1.728456E-04,4.44336E-01
-1.728424E-04,4.05273E-01
-1.728392E-04,4.05273E-01
-1.728360E-04,4.15039E-01
-1.728328E-04,4.63867E-01
-1.728296E-04,4.54102E-01
-1.728264E-04,3.95508E-01
-1.728232E-04,4.24805E-01
-1.728200E-04,4.24805E-01
-1.728168E-04,4.15039E-01
-1.728136E-04,4.24805E-01
-1.728104E-04,4.54102E-01
-1.728072E-04,4.44336E-01
-1.728040E-04,3.95508E-01
-1.728008E-04,4.34570E-01
-1.727976E-04,4.44336E-01
-1.727944E-04,4.24805E-01
-1.727912E-04,4.05273E-01
-1.727880E-04,4.34570E-01
-1.727848E-04,4.24805E-01
-1.727816E-04,4.24805E-01
-1.727784E-04,4.54102E-01
-1.727752E-04,4.05273E-01
-1.727720E-04,4.05273E-01
-1.727688E-04,4.44336E-01
-1.727656E-04,4.15039E-01
-1.727624E-04,4.15039E-01
-1.727592E-04,4.54102E-01
-1.727560E-04,4.34570E-01
-1.727528E-04,4.54102E-01
-1.727496E-04,4.34570E-01
-1.727464E-04,4.05273E-01
-1.727432E-04,4.34570E-01
-1.727400E-04,4.54102E-01
-1.727368E-04,4.34570E-01
-1.727336E-04,4.15039E-01
-1.727304E-04,4.34570E-01
-1.727272E-04,4.54102E-01
-1.727240E-04,4.34570E-01
-1.727208E-04,3.85742E-01
-1.727176E-04,4.63867E-01
-1.727144E-04,4.54102E-01
-1.727112E-04,4.44336E-01
-1.727080E-04,3.95508E-01
-1.727048E-04,4.34570E-01
-1.727016E-04,4.05273E-01
-1.726984E-04,4.63867E-01
-1.726952E-04,4.15039E-01
-1.726920E-04,4.34570E-01
-1.726888E-04,4.05273E-01
-1.726856E-04,4.83398E-01
-1.726824E-04,4.54102E-01
-1.726792E-04,4.63867E-01
-1.726760E-04,4.44336E-01
-1.726728E-04,4.63867E-01
-1.726696E-04,4.63867E-01
-1.726664E-04,4.34570E-01
-1.726632E-04,4.24805E-01
-1.726600E-04,4.24805E-01
-1.726568E-04,4.24805E-01
-1.726536E-04,4.24805E-01
-1.726504E-04,4.24805E-01
-1.726472E-04,4.34570E-01
-1.726440E-04,4.54102E-01
-1.726408E-04,4.15039E-01
-1.726376E-04,4.34570E-01
-1.726344E-04,4.05273E-01
-1.726312E-04,4.24805E-01
-1.726280E-04,4.24805E-01
-1.726248E-04,4.44336E-01
-1.726216E-04,4.24805E-01
-1.726184E-04,4.24805E-01
-1.726152E-04,4.63867E-01
-1.726120E-04,4.05273E-01
-1.726088E-04,4.34570E-01
-1.726056E-04,4.15039E-01
-1.726024E-04,4.54102E-01
-1.725992E-04,4.44336E-01
-1.725960E-04,4.44336E-01
-1.725928E-04,4.44336E-01
-1.725896E-04,4.24805E-01
-1.725864E-04,4.24805E-01
-1.725832E-04,4.34570E-01
-1.725800E-04,4.44336E-01
-1.725768E-04,4.34570E-01
-1.725736E-04,4.15039E-01
-1.725704E-04,4.63867E-01
-1.725672E-04,4.15039E-01
-1.725640E-04,4.05273E-01
-1.725608E-04,4.54102E-01
-1.725576E-04,4.24805E-01
-1.725544E-04,4.44336E-01
-1.725512E-04,4.15039E-01
-1.725480E-04,4.24805E-01
-1.725448E-04,4.24805E-01
-1.725416E-04,4.34570E-01
-1.725384E-04,4.44336E-01
-1.725352E-04,4.05273E-01
-1.725320E-04,4.44336E-01
-1.725288E-04,4.54102E-01
-1.725256E-04,4.44336E-01
-1.725224E-04,4.54102E-01
-1.725192E-04,4.63867E-01
-1.725160E-04,4.63867E-01
-1.725128E-04,4.24805E-01
-1.725096E-04,4.15039E-01
-1.725064E-04,4.34570E-01
-1.725032E-04,4.54102E-01
-1.725000E-04,4.24805E-01
-1.724968E-04,4.44336E-01
-1.724936E-04,4.24805E-01
-1.724904E-04,4.05273E-01
-1.724872E-04,4.34570E-01
-1.724840E-04,4.05273E-01
-1.724808E-04,4.15039E-01
-1.724776E-04,4.54102E-01
-1.724744E-04,4.05273E-01
-1.724712E-04,4.24805E-01
-1.724680E-04,4.63867E-01
-1.724648E-04,3.95508E-01
-1.724616E-04,4.05273E-01
-1.724584E-04,4.15039E-01
-1.724552E-04,4.54102E-01
-1.724520E-04,4.44336E-01
-1.724488E-04,3.95508E-01
-1.724456E-04,4.15039E-01
-1.724424E-04,4.15039E-01
-1.724392E-04,4.44336E-01
-1.724360E-04,4.34570E-01
-1.724328E-04,4.15039E-01
-1.724296E-04,4.24805E-01
-1.724264E-04,4.15039E-01
-1.724232E-04,4.34570E-01
-1.724200E-04,4.54102E-01
-1.724168E-04,4.44336E-01
-1.724136E-04,4.44336E-01
-1.724104E-04,4.34570E-01
-1.724072E-04,4.05273E-01
-1.724040E-04,4.54102E-01
-1.724008E-04,3.95508E-01
-1.723976E-04,4.24805E-01
-1.723944E-04,4.24805E-01
-1.723912E-04,4.44336E-01
-1.723880E-04,4.15039E-01
-1.723848E-04,4.34570E-01
-1.723816E-04,4.83398E-01
-1.723784E-04,4.34570E-01
-1.723752E-04,3.95508E-01
-1.723720E-04,4.15039E-01
-1.723688E-04,4.44336E-01
-1.723656E-04,4.24805E-01
-1.723624E-04,3.95508E-01
-1.723592E-04,4.34570E-01
-1.723560E-04,4.15039E-01
-1.723528E-04,4.44336E-01
-1.723496E-04,4.44336E-01
-1.723464E-04,4.24805E-01
-1.723432E-04,4.63867E-01
-1.723400E-04,4.24805E-01
-1.723368E-04,4.24805E-01
-1.723336E-04,4.44336E-01
-1.723304E-04,4.05273E-01
-1.723272E-04,4.15039E-01
-1.723240E-04,4.15039E-01
-1.723208E-04,4.54102E-01
-1.723176E-04,4.44336E-01
-1.723144E-04,4.24805E-01
-1.723112E-04,4.34570E-01
-1.723080E-04,4.34570E-01
-1.723048E-04,4.15039E-01
-1.723016E-04,4.05273E-01
-1.722984E-04,4.44336E-01
-1.722952E-04,4.24805E-01
-1.722920E-04,4.24805E-01
-1.722888E-04,4.34570E-01
-1.722856E-04,4.44336E-01
-1.722824E-04,3.95508E-01
-1.722792E-04,4.15039E-01
-1.722760E-04,4.34570E-01
-1.722728E-04,4.34570E-01
-1.722696E-04,4.54102E-01
-1.722664E-04,4.15039E-01
-1.722632E-04,4.44336E-01
-1.722600E-04,4.05273E-01
-1.722568E-04,4.24805E-01
-1.722536E-04,4.44336E-01
-1.722504E-04,4.54102E-01
-1.722472E-04,4.34570E-01
-1.722440E-04,4.24805E-01
-1.722408E-04,4.05273E-01
-1.722376E-04,3.95508E-01
-1.722344E-04,4.24805E-01
-1.722312E-04,4.34570E-01
-1.722280E-04,4.24805E-01
-1.722248E-04,4.24805E-01
-1.722216E-04,4.54102E-01
-1.722184E-04,4.24805E-01
-1.722152E-04,4.24805E-01
-1.722120E-04,4.34570E-01
-1.722088E-04,4.34570E-01
-1.722056E-04,4.34570E-01
-1.722024E-04,4.24805E-01
-1.721992E-04,4.15039E-01
-1.721960E-04,4.05273E-01
-1.721928E-04,4.24805E-01
-1.721896E-04,3.85742E-01
-1.721864E-04,4.44336E-01
-1.721832E-04,4.05273E-01
-1.721800E-04,4.24805E-01
-1.721768E-04,4.24805E-01
-1.721736E-04,4.05273E-01
-1.721704E-04,4.05273E-01
-1.721672E-04,4.34570E-01
-1.721640E-04,4.15039E-01
-1.721608E-04,3.95508E-01
-1.721576E-04,4.24805E-01
-1.721544E-04,4.24805E-01
-1.721512E-04,4.15039E-01
-1.721480E-04,4.44336E-01
-1.721448E-04,4.24805E-01
-1.721416E-04,4.24805E-01
-1.721384E-04,4.24805E-01
-1.721352E-04,4.15039E-01
-1.721320E-04,4.24805E-01
-1.721288E-04,4.44336E-01
-1.721256E-04,4.05273E-01
-1.721224E-04,4.24805E-01
-1.721192E-04,4.44336E-01
-1.721160E-04,4.63867E-01
-1.721128E-04,4.15039E-01
-1.721096E-04,4.54102E-01
-1.721064E-04,4.15039E-01
-1.721032E-04,4.34570E-01
-1.721000E-04,4.44336E-01
-1.720968E-04,3.95508E-01
-1.720936E-04,3.95508E-01
-1.720904E-04,4.05273E-01
-1.720872E-04,4.15039E-01
-1.720840E-04,4.24805E-01
-1.720808E-04,4.24805E-01
-1.720776E-04,4.24805E-01
-1.720744E-04,4.44336E-01
-1.720712E-04,4.24805E-01
-1.720680E-04,4.05273E-01
-1.720648E-04,4.44336E-01
-1.720616E-04,4.15039E-01
-1.720584E-04,4.34570E-01
-1.720552E-04,4.24805E-01
-1.720520E-04,4.24805E-01
-1.720488E-04,4.54102E-01
-1.720456E-04,4.34570E-01
-1.720424E-04,4.24805E-01
-1.720392E-04,4.24805E-01
-1.720360E-04,4.05273E-01
-1.720328E-04,4.24805E-01
-1.720296E-04,4.15039E-01
-1.720264E-04,3.95508E-01
-1.720232E-04,4.24805E-01
-1.720200E-04,4.54102E-01
-1.720168E-04,4.24805E-01
-1.720136E-04,3.95508E-01
-1.720104E-04,4.34570E-01
-1.720072E-04,4.34570E-01
-1.720040E-04,4.54102E-01
-1.720008E-04,4.24805E-01
-1.719976E-04,4.05273E-01
-1.719944E-04,4.34570E-01
-1.719912E-04,4.24805E-01
-1.719880E-04,4.24805E-01
-1.719848E-04,3.75977E-01
-1.719816E-04,4.44336E-01
-1.719784E-04,3.95508E-01
-1.719752E-04,4.15039E-01
-1.719720E-04,4.15039E-01
-1.719688E-04,3.95508E-01
-1.719656E-04,4.24805E-01
-1.719624E-04,3.95508E-01
-1.719592E-04,4.44336E-01
-1.719560E-04,4.15039E-01
-1.719528E-04,3.95508E-01
-1.719496E-04,4.24805E-01
-1.719464E-04,4.54102E-01
-1.719432E-04,4.63867E-01
-1.719400E-04,4.24805E-01
-1.719368E-04,4.34570E-01
-1.719336E-04,4.24805E-01
-1.719304E-04,4.24805E-01
-1.719272E-04,4.34570E-01
-1.719240E-04,4.34570E-01
-1.719208E-04,4.34570E-01
-1.719176E-04,4.24805E-01
-1.719144E-04,4.05273E-01
-1.719112E-04,4.34570E-01
-1.719080E-04,4.44336E-01
-1.719048E-04,4.15039E-01
-1.719016E-04,4.05273E-01
-1.718984E-04,4.24805E-01
-1.718952E-04,3.95508E-01
-1.718920E-04,4.05273E-01
-1.718888E-04,4.15039E-01
-1.718856E-04,3.95508E-01
-1.718824E-04,4.15039E-01
-1.718792E-04,4.24805E-01
-1.718760E-04,4.73633E-01
-1.718728E-04,4.24805E-01
-1.718696E-04,4.24805E-01
-1.718664E-04,4.44336E-01
-1.718632E-04,3.95508E-01
-1.718600E-04,4.05273E-01
-1.718568E-04,4.34570E-01
-1.718536E-04,4.05273E-01
-1.718504E-04,4.24805E-01
-1.718472E-04,4.34570E-01
-1.718440E-04,4.24805E-01
-1.718408E-04,3.95508E-01
-1.718376E-04,4.05273E-01
-1.718344E-04,4.34570E-01
-1.718312E-04,4.34570E-01
-1.718280E-04,4.44336E-01
-1.718248E-04,4.05273E-01
-1.718216E-04,4.24805E-01
-1.718184E-04,3.85742E-01
-1.718152E-04,4.24805E-01
-1.718120E-04,4.34570E-01
-1.718088E-04,4.15039E-01
-1.718056E-04,4.05273E-01
-1.718024E-04,4.34570E-01
-1.717992E-04,4.54102E-01
-1.717960E-04,4.15039E-01
-1.717928E-04,4.15039E-01
-1.717896E-04,4.15039E-01
-1.717864E-04,4.15039E-01
-1.717832E-04,4.34570E-01
-1.717800E-04,4.15039E-01
-1.717768E-04,4.15039E-01
-1.717736E-04,4.54102E-01
-1.717704E-04,4.44336E-01
-1.717672E-04,3.95508E-01
-1.717640E-04,4.34570E-01
-1.717608E-04,4.63867E-01
-1.717576E-04,4.54102E-01
-1.717544E-04,4.15039E-01
-1.717512E-04,4.24805E-01
-1.717480E-04,4.54102E-01
-1.717448E-04,4.24805E-01
-1.717416E-04,4.05273E-01
-1.717384E-04,4.54102E-01
-1.717352E-04,4.15039E-01
-1.717320E-04,4.34570E-01
-1.717288E-04,4.15039E-01
-1.717256E-04,4.73633E-01
-1.717224E-04,4.24805E-01
-1.717192E-04,4.24805E-01
-1.717160E-04,4.15039E-01
-1.717128E-04,4.24805E-01
-1.717096E-04,4.44336E-01
-1.717064E-04,4.34570E-01
-1.717032E-04,4.15039E-01
-1.717000E-04,4.44336E-01
-1.716968E-04,4.44336E-01
-1.716936E-04,4.34570E-01
-1.716904E-04,3.95508E-01
-1.716872E-04,4.44336E-01
-1.716840E-04,3.95508E-01
-1.716808E-04,4.24805E-01
-1.716776E-04,4.24805E-01
-1.716744E-04,4.44336E-01
-1.716712E-04,4.24805E-01
-1.716680E-04,4.34570E-01
-1.716648E-04,3.85742E-01
-1.716616E-04,4.24805E-01
-1.716584E-04,3.95508E-01
-1.716552E-04,4.24805E-01
-1.716520E-04,4.73633E-01
-1.716488E-04,4.24805E-01
-1.716456E-04,4.15039E-01
-1.716424E-04,4.05273E-01
-1.716392E-04,4.54102E-01
-1.716360E-04,4.24805E-01
-1.716328E-04,4.24805E-01
-1.716296E-04,4.24805E-01
-1.716264E-04,4.24805E-01
-1.716232E-04,4.24805E-01
-1.716200E-04,4.24805E-01
-1.716168E-04,4.34570E-01
-1.716136E-04,4.15039E-01
-1.716104E-04,4.34570E-01
-1.716072E-04,4.24805E-01
-1.716040E-04,4.24805E-01
-1.716008E-04,4.24805E-01
-1.715976E-04,4.15039E-01
-1.715944E-04,4.05273E-01
-1.715912E-04,4.05273E-01
-1.715880E-04,4.15039E-01
-1.715848E-04,4.24805E-01
-1.715816E-04,4.15039E-01
-1.715784E-04,4.34570E-01
-1.715752E-04,4.44336E-01
-1.715720E-04,4.44336E-01
-1.715688E-04,4.24805E-01
-1.715656E-04,4.24805E-01
-1.715624E-04,4.05273E-01
-1.715592E-04,4.34570E-01
-1.715560E-04,4.44336E-01
-1.715528E-04,4.34570E-01
-1.715496E-04,3.95508E-01
-1.715464E-04,3.95508E-01
-1.715432E-04,4.54102E-01
-1.715400E-04,4.15039E-01
-1.715368E-04,3.95508E-01
-1.715336E-04,4.24805E-01
-1.715304E-04,3.95508E-01
-1.715272E-04,4.15039E-01
-1.715240E-04,3.95508E-01
-1.715208E-04,4.05273E-01
-1.715176E-04,4.15039E-01
-1.715144E-04,4.24805E-01
-1.715112E-04,4.15039E-01
-1.715080E-04,4.05273E-01
-1.715048E-04,4.54102E-01
-1.715016E-04,4.05273E-01
-1.714984E-04,4.24805E-01
-1.714952E-04,4.15039E-01
-1.714920E-04,4.05273E-01
-1.714888E-04,4.44336E-01
-1.714856E-04,3.95508E-01
-1.714824E-04,4.05273E-01
-1.714792E-04,4.05273E-01
-1.714760E-04,4.34570E-01
-1.714728E-04,4.05273E-01
-1.714696E-04,4.24805E-01
-1.714664E-04,4.15039E-01
-1.714632E-04,4.15039E-01
-1.714600E-04,4.34570E-01
-1.714568E-04,4.24805E-01
-1.714536E-04,4.15039E-01
-1.714504E-04,4.24805E-01
-1.714472E-04,4.15039E-01
-1.714440E-04,3.95508E-01
-1.714408E-04,4.05273E-01
-1.714376E-04,4.15039E-01
-1.714344E-04,3.75977E-01
-1.714312E-04,4.05273E-01
-1.714280E-04,4.05273E-01
-1.714248E-04,4.34570E-01
-1.714216E-04,4.05273E-01
-1.714184E-04,4.24805E-01
-1.714152E-04,4.15039E-01
-1.714120E-04,4.24805E-01
-1.714088E-04,4.44336E-01
-1.714056E-04,4.24805E-01
-1.714024E-04,3.85742E-01
-1.713992E-04,4.44336E-01
-1.713960E-04,4.05273E-01
-1.713928E-04,4.63867E-01
-1.713896E-04,4.15039E-01
-1.713864E-04,4.05273E-01
-1.713832E-04,4.44336E-01
-1.713800E-04,4.34570E-01
-1.713768E-04,4.34570E-01
-1.713736E-04,4.24805E-01
-1.713704E-04,4.15039E-01
-1.713672E-04,4.63867E-01
-1.713640E-04,4.24805E-01
-1.713608E-04,4.24805E-01
-1.713576E-04,3.85742E-01
-1.713544E-04,4.44336E-01
-1.713512E-04,3.85742E-01
-1.713480E-04,4.05273E-01
-1.713448E-04,4.24805E-01
-1.713416E-04,4.34570E-01
-1.713384E-04,4.54102E-01
-1.713352E-04,4.54102E-01
-1.713320E-04,4.44336E-01
-1.713288E-04,4.44336E-01
-1.713256E-04,4.15039E-01
-1.713224E-04,4.44336E-01
-1.713192E-04,4.24805E-01
-1.713160E-04,4.05273E-01
-1.713128E-04,4.15039E-01
-1.713096E-04,4.05273E-01
-1.713064E-04,4.05273E-01
-1.713032E-04,4.05273E-01
-1.713000E-04,4.24805E-01
-1.712968E-04,4.34570E-01
-1.712936E-04,4.54102E-01
-1.712904E-04,4.34570E-01
-1.712872E-04,4.05273E-01
-1.712840E-04,4.24805E-01
-1.712808E-04,4.24805E-01
-1.712776E-04,3.95508E-01
-1.712744E-04,4.44336E-01
-1.712712E-04,4.24805E-01
-1.712680E-04,3.95508E-01
-1.712648E-04,4.24805E-01
-1.712616E-04,4.15039E-01
-1.712584E-04,4.34570E-01
-1.712552E-04,3.95508E-01
-1.712520E-04,4.34570E-01
-1.712488E-04,4.05273E-01
-1.712456E-04,4.24805E-01
-1.712424E-04,4.05273E-01
-1.712392E-04,4.44336E-01
-1.712360E-04,4.05273E-01
-1.712328E-04,3.95508E-01
-1.712296E-04,4.54102E-01
-1.712264E-04,4.15039E-01
-1.712232E-04,4.15039E-01
-1.712200E-04,4.15039E-01
-1.712168E-04,4.05273E-01
-1.712136E-04,4.24805E-01
-1.712104E-04,4.05273E-01
-1.712072E-04,4.05273E-01
-1.712040E-04,4.34570E-01
-1.712008E-04,4.44336E-01
-1.711976E-04,4.24805E-01
-1.711944E-04,4.34570E-01
-1.711912E-04,4.24805E-01
-1.711880E-04,4.24805E-01
-1.711848E-04,4.44336E-01
-1.711816E-04,4.15039E-01
-1.711784E-04,4.15039E-01
-1.711752E-04,4.24805E-01
-1.711720E-04,4.05273E-01
-1.711688E-04,4.05273E-01
-1.711656E-04,4.24805E-01
-1.711624E-04,4.34570E-01
-1.711592E-04,4.24805E-01
-1.711560E-04,4.34570E-01
-1.711528E-04,3.95508E-01
-1.711496E-04,4.05273E-01
-1.711464E-04,3.95508E-01
-1.711432E-04,4.24805E-01
-1.711400E-04,4.24805E-01
-1.711368E-04,4.24805E-01
-1.711336E-04,3.95508E-01
-1.711304E-04,4.15039E-01
-1.711272E-04,4.24805E-01
-1.711240E-04,3.95508E-01
-1.711208E-04,4.34570E-01
-1.711176E-04,3.95508E-01
-1.711144E-04,4.44336E-01
-1.711112E-04,4.24805E-01
-1.711080E-04,3.75977E-01
-1.711048E-04,4.34570E-01
-1.711016E-04,4.24805E-01
-1.710984E-04,4.34570E-01
-1.710952E-04,4.24805E-01
-1.710920E-04,4.34570E-01
-1.710888E-04,4.34570E-01
-1.710856E-04,4.34570E-01
-1.710824E-04,3.95508E-01
-1.710792E-04,4.24805E-01
-1.710760E-04,4.05273E-01
-1.710728E-04,3.95508E-01
-1.710696E-04,4.15039E-01
-1.710664E-04,4.34570E-01
-1.710632E-04,3.85742E-01
-1.710600E-04,4.15039E-01
-1.710568E-04,4.05273E-01
-1.710536E-04,4.44336E-01
-1.710504E-04,4.15039E-01
-1.710472E-04,4.15039E-01
-1.710440E-04,4.44336E-01
-1.710408E-04,4.05273E-01
-1.710376E-04,3.75977E-01
-1.710344E-04,4.24805E-01
-1.710312E-04,4.05273E-01
-1.710280E-04,4.34570E-01
-1.710248E-04,4.54102E-01
-1.710216E-04,4.24805E-01
-1.710184E-04,4.05273E-01
-1.710152E-04,4.24805E-01
-1.710120E-04,3.95508E-01
-1.710088E-04,4.34570E-01
-1.710056E-04,4.54102E-01
-1.710024E-04,4.34570E-01
-1.709992E-04,3.95508E-01
-1.709960E-04,4.15039E-01
-1.709928E-04,4.05273E-01
-1.709896E-04,3.95508E-01
-1.709864E-04,3.75977E-01
-1.709832E-04,3.95508E-01
-1.709800E-04,4.05273E-01
-1.709768E-04,4.24805E-01
-1.709736E-04,3.85742E-01
-1.709704E-04,4.24805E-01
-1.709672E-04,3.95508E-01
-1.709640E-04,4.34570E-01
-1.709608E-04,4.54102E-01
-1.709576E-04,4.05273E-01
-1.709544E-04,3.95508E-01
-1.709512E-04,4.15039E-01
-1.709480E-04,3.95508E-01
-1.709448E-04,3.95508E-01
-1.709416E-04,4.44336E-01
-1.709384E-04,4.05273E-01
-1.709352E-04,3.95508E-01
-1.709320E-04,3.95508E-01
-1.709288E-04,4.15039E-01
-1.709256E-04,3.95508E-01
-1.709224E-04,3.95508E-01
-1.709192E-04,4.34570E-01
-1.709160E-04,4.15039E-01
-1.709128E-04,4.24805E-01
-1.709096E-04,4.24805E-01
-1.709064E-04,3.95508E-01
-1.709032E-04,4.54102E-01
-1.709000E-04,4.15039E-01
-1.708968E-04,4.15039E-01
-1.708936E-04,4.24805E-01
-1.708904E-04,3.95508E-01
-1.708872E-04,4.15039E-01
-1.708840E-04,4.05273E-01
-1.708808E-04,4.15039E-01
-1.708776E-04,3.95508E-01
-1.708744E-04,4.24805E-01
-1.708712E-04,4.24805E-01
-1.708680E-04,3.95508E-01
-1.708648E-04,3.95508E-01
-1.708616E-04,4.24805E-01
-1.708584E-04,4.34570E-01
-1.708552E-04,3.95508E-01
-1.708520E-04,4.24805E-01
-1.708488E-04,4.15039E-01
-1.708456E-04,4.44336E-01
-1.708424E-04,4.34570E-01
-1.708392E-04,4.24805E-01
-1.708360E-04,4.15039E-01
-1.708328E-04,4.54102E-01
-1.708296E-04,4.05273E-01
-1.708264E-04,4.15039E-01
-1.708232E-04,4.15039E-01
-1.708200E-04,3.85742E-01
-1.708168E-04,3.95508E-01
-1.708136E-04,4.05273E-01
-1.708104E-04,4.24805E-01
-1.708072E-04,4.24805E-01
-1.708040E-04,4.24805E-01
-1.708008E-04,3.95508E-01
-1.707976E-04,3.95508E-01
-1.707944E-04,4.54102E-01
-1.707912E-04,4.24805E-01
-1.707880E-04,3.85742E-01
-1.707848E-04,4.24805E-01
-1.707816E-04,3.95508E-01
-1.707784E-04,4.15039E-01
-1.707752E-04,4.34570E-01
-1.707720E-04,4.24805E-01
-1.707688E-04,4.05273E-01
-1.707656E-04,4.05273E-01
-1.707624E-04,4.24805E-01
-1.707592E-04,3.95508E-01
-1.707560E-04,4.24805E-01
-1.707528E-04,4.24805E-01
-1.707496E-04,3.75977E-01
-1.707464E-04,4.34570E-01
-1.707432E-04,4.54102E-01
-1.707400E-04,4.24805E-01
-1.707368E-04,4.54102E-01
-1.707336E-04,4.24805E-01
-1.707304E-04,3.95508E-01
-1.707272E-04,4.15039E-01
-1.707240E-04,4.44336E-01
-1.707208E-04,3.95508E-01
-1.707176E-04,3.75977E-01
-1.707144E-04,4.24805E-01
-1.707112E-04,4.15039E-01
-1.707080E-04,3.95508E-01
-1.707048E-04,4.15039E-01
-1.707016E-04,4.05273E-01
-1.706984E-04,4.05273E-01
-1.706952E-04,4.24805E-01
-1.706920E-04,4.54102E-01
-1.706888E-04,4.24805E-01
-1.706856E-04,4.24805E-01
-1.706824E-04,4.24805E-01
-1.706792E-04,3.75977E-01
-1.706760E-04,4.15039E-01
-1.706728E-04,3.95508E-01
-1.706696E-04,4.05273E-01
-1.706664E-04,3.85742E-01
-1.706632E-04,4.24805E-01
-1.706600E-04,4.05273E-01
-1.706568E-04,4.05273E-01
-1.706536E-04,4.24805E-01
-1.706504E-04,3.66211E-01
-1.706472E-04,3.75977E-01
-1.706440E-04,4.15039E-01
-1.706408E-04,3.95508E-01
-1.706376E-04,4.24805E-01
-1.706344E-04,4.24805E-01
-1.706312E-04,4.54102E-01
-1.706280E-04,3.95508E-01
-1.706248E-04,4.15039E-01
-1.706216E-04,4.15039E-01
-1.706184E-04,4.15039E-01
-1.706152E-04,4.05273E-01
-1.706120E-04,4.34570E-01
-1.706088E-04,4.15039E-01
-1.706056E-04,4.24805E-01
-1.706024E-04,3.85742E-01
-1.705992E-04,4.44336E-01
-1.705960E-04,4.54102E-01
-1.705928E-04,4.05273E-01
-1.705896E-04,4.24805E-01
-1.705864E-04,4.24805E-01
-1.705832E-04,4.15039E-01
-1.705800E-04,4.15039E-01
-1.705768E-04,4.05273E-01
-1.705736E-04,3.95508E-01
-1.705704E-04,4.24805E-01
-1.705672E-04,4.34570E-01
-1.705640E-04,4.15039E-01
-1.705608E-04,4.15039E-01
-1.705576E-04,4.15039E-01
-1.705544E-04,4.44336E-01
-1.705512E-04,4.24805E-01
-1.705480E-04,3.95508E-01
-1.705448E-04,3.85742E-01
-1.705416E-04,4.34570E-01
-1.705384E-04,3.75977E-01
-1.705352E-04,4.24805E-01
-1.705320E-04,4.24805E-01
-1.705288E-04,4.24805E-01
-1.705256E-04,3.95508E-01
-1.705224E-04,3.95508E-01
-1.705192E-04,4.15039E-01
-1.705160E-04,3.75977E-01
-1.705128E-04,4.44336E-01
-1.705096E-04,4.15039E-01
-1.705064E-04,3.95508E-01
-1.705032E-04,4.63867E-01
-1.705000E-04,4.44336E-01
-1.704968E-04,4.05273E-01
-1.704936E-04,4.15039E-01
-1.704904E-04,4.34570E-01
-1.704872E-04,4.15039E-01
-1.704840E-04,4.24805E-01
-1.704808E-04,4.05273E-01
-1.704776E-04,4.34570E-01
-1.704744E-04,3.75977E-01
-1.704712E-04,4.44336E-01
